id,university,book_title,quantity,date
473,Yeshiva Toras Chaim Talmudical Seminary,"Writing for Life: Paragraphs and Essays, 3E",220,5/10/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Global Marketing Management,231,6/9/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Bridging the Gap,384,3/5/2016
473,Yeshiva Toras Chaim Talmudical Seminary,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",352,6/9/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Operations Management,513,7/22/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Intermediate Algebra: Concepts & Applications,206,7/9/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Microeconomics,414,4/19/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Mathematics for Elementary Teachers with Activity Manual,505,1/31/2016
473,Yeshiva Toras Chaim Talmudical Seminary,Cryptography and Network Security: Principles and Practice,469,10/7/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Managerial Accounting: Decision Making and Motivating Performance,454,6/3/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Introduction to Programming with C++,416,3/14/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Basic Technical Mathematics with Calculus,399,3/13/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Fundamentals of Statistics,245,8/26/2015
474,Mercer University,Guide to Managerial Communication,581,12/15/2015
474,Mercer University,Prose Reader,388,1/12/2016
474,Mercer University,Introductory Algebra 10,195,11/9/2015
474,Mercer University,Fundamentals of Communication Systems,176,10/22/2015
474,Mercer University,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),134,10/7/2015
474,Mercer University,"Writing and Reading Across the Curriculum, Brief Edition",538,3/1/2016
474,Mercer University,Principles of Economics,383,6/26/2015
474,Mercer University,Principles of Economics,96,1/18/2016
474,Mercer University,Essentials of Database Management,195,5/28/2015
474,Mercer University,Essential Statistics,313,7/28/2015
474,Mercer University,Building College Vocabulary Strategies,528,4/3/2015
474,Mercer University,Complete Works of Shakespeare 7E,224,6/7/2015
474,Mercer University,Prealgebra  5e,76,10/13/2015
474,Mercer University,Introduction to Financial Accounting,92,9/13/2015
474,Mercer University,Managerial Economics,608,3/12/2015
475,Immaculata University,Economics for Managers,104,9/4/2015
475,Immaculata University,Basic College Mathematics,455,3/3/2016
475,Immaculata University,Statistics for Business and Economics,550,11/2/2015
475,Immaculata University,Database Systems,590,5/5/2015
475,Immaculata University,Economics for Managers,650,4/16/2015
475,Immaculata University,Mathematics All Around,269,11/3/2015
475,Immaculata University,Precalculus Essentials,266,9/9/2015
475,Immaculata University,The DK Handbook,34,9/15/2015
475,Immaculata University,Developmental Mathematics,265,2/20/2016
475,Immaculata University,Intro Stats,260,9/14/2015
475,Immaculata University,Math Lit,506,12/2/2015
475,Immaculata University,Building College Vocabulary Strategies,439,10/29/2015
475,Immaculata University,Macroeconomics,97,4/25/2015
475,Immaculata University,Introduction to Financial Accounting,183,2/2/2016
475,Immaculata University,Essential Statistics,621,6/20/2015
476,Yeshiva Toras Chaim Talmudical Seminary,Manager's Bookshelf,686,4/15/2015
476,Yeshiva Toras Chaim Talmudical Seminary,Technical Communication,439,4/23/2015
476,Yeshiva Toras Chaim Talmudical Seminary,Experiencing MIS,37,7/16/2015
476,Yeshiva Toras Chaim Talmudical Seminary,Entrepreneurial Finance,329,6/3/2015
476,Yeshiva Toras Chaim Talmudical Seminary,Building Java Programs,588,12/17/2015
476,Yeshiva Toras Chaim Talmudical Seminary,Modern Systems Analysis and Design,536,12/11/2015
476,Yeshiva Toras Chaim Talmudical Seminary,C++ How to Program (Early Objects Version),497,3/29/2015
476,Yeshiva Toras Chaim Talmudical Seminary,Statics and Mechanics of Materials,176,11/8/2015
476,Yeshiva Toras Chaim Talmudical Seminary,Ownership Series: Ownership: Accountability,428,9/1/2015
477,University of Colorado Denver,"Money, Banking, and the Financial System",302,9/29/2015
477,University of Colorado Denver,"Essentials of Processes, Systems and Information: with SAP tutorials",348,3/10/2015
477,University of Colorado Denver,Elementary & Intermediate Algebra,692,7/16/2015
477,University of Colorado Denver,Complete Works of Shakespeare 7E,374,11/26/2015
477,University of Colorado Denver,Reading Rhetorically,68,3/23/2015
477,University of Colorado Denver,Statistics for Business and Economics,280,8/20/2015
477,University of Colorado Denver,Mathematics All Around,334,12/27/2015
477,University of Colorado Denver,Strategies for Successful Writing,551,2/14/2016
477,University of Colorado Denver,Principles of Microeconomics,352,2/10/2016
477,University of Colorado Denver,Reading Rhetorically,86,4/30/2015
477,University of Colorado Denver,"Strategies for Successful Writing, Concise Edition",256,2/9/2016
477,University of Colorado Denver,"The Curious Writer, Brief Edition",687,10/15/2015
477,University of Colorado Denver,Math Lit,138,4/21/2015
477,University of Colorado Denver,Data Structures and Algorithm Analysis in C++,68,3/22/2015
477,University of Colorado Denver,Mosaics: Reading and Writing Paragraphs,367,11/14/2015
477,University of Colorado Denver,Introduction to Financial Accounting,563,7/21/2015
477,University of Colorado Denver,Machine Design,678,3/15/2015
478,SUNY Downstate Medical Center,LB Brief with Tabs,495,8/12/2015
478,SUNY Downstate Medical Center,Principles of Operations Management,597,2/28/2016
478,SUNY Downstate Medical Center,College Algebra with Modeling & Visualization,388,11/1/2015
478,SUNY Downstate Medical Center,Analysis with an Introduction to Proof,453,5/24/2015
478,SUNY Downstate Medical Center,Excursions in Modern Mathematics,673,3/12/2015
479,Caribbean University-Ponce,Management: A Focus on Leaders,83,3/2/2016
479,Caribbean University-Ponce,Mosaics: Reading and Writing Paragraphs,587,7/31/2015
479,Caribbean University-Ponce,Personal Finance,539,3/23/2015
479,Caribbean University-Ponce,Ownership Series: Ownership: Effective Planning,349,8/6/2015
479,Caribbean University-Ponce,Elementary and Intermediate Algebra: Concepts & Applications,300,1/8/2016
479,Caribbean University-Ponce,Basics of Web Design: HTML5 & CSS3,463,5/22/2015
479,Caribbean University-Ponce,Elementary Statistics,561,7/18/2015
479,Caribbean University-Ponce,Horngren's Accounting,204,9/24/2015
479,Caribbean University-Ponce,International Monetary & Financial  Economics,259,8/25/2015
479,Caribbean University-Ponce,Fundamentals of Futures and Options Markets,674,9/9/2015
479,Caribbean University-Ponce,"Corporate Finance, The Core",643,10/9/2015
479,Caribbean University-Ponce,Business Intelligence,670,8/29/2015
479,Caribbean University-Ponce,Business Intelligence,50,2/25/2016
479,Caribbean University-Ponce,Technical Communication,479,7/15/2015
479,Caribbean University-Ponce,"The Curious Writer, Concise Edition",638,3/11/2015
479,Caribbean University-Ponce,Guide to Managerial Communication,638,3/31/2015
479,Caribbean University-Ponce,The Prentice Hall Guide for College Writers,282,4/19/2015
479,Caribbean University-Ponce,Making the Team,117,12/24/2015
479,Caribbean University-Ponce,Math Lit,596,11/4/2015
479,Caribbean University-Ponce,Principles of Macroeconomics,323,6/3/2015
479,Caribbean University-Ponce,Human Resource Management,69,10/29/2015
479,Caribbean University-Ponce,Developmental Mathematics,374,12/24/2015
479,Caribbean University-Ponce,Statistics for Business and Economics,232,8/2/2015
479,Caribbean University-Ponce,Statistical Reasoning for Everyday Life,224,1/22/2016
480,Rollins College,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",419,12/18/2015
480,Rollins College,Cryptography and Network Security: Principles and Practice,495,12/5/2015
480,Rollins College,Fundamentals of Communication Systems,630,12/16/2015
480,Rollins College,Fundamentals of Communication Systems,635,12/2/2015
480,Rollins College,Introduction to JavaScript Programming with XML and PHP,530,5/23/2015
480,Rollins College,Economics Today: The Micro View,455,6/23/2015
480,Rollins College,E-Commerce 2013,224,3/12/2015
480,Rollins College,Psychology of Investing,645,6/3/2015
480,Rollins College,Starting Out with C++: Early Objects,639,4/10/2015
480,Rollins College,Introduction to Materials Science,664,3/29/2015
480,Rollins College,Environmental Law,166,12/7/2015
480,Rollins College,Engineering Vibration,562,3/18/2015
480,Rollins College,The Economics of Public Issues,557,7/14/2015
480,Rollins College,Horngren's Accounting,237,4/27/2015
480,Rollins College,Trigonometry,362,2/3/2016
481,Kent State University at Kent,Principles of Risk Management and Insurance,607,6/20/2015
481,Kent State University at Kent,Precalculus: Essentials,126,12/3/2015
481,Kent State University at Kent,Modern Systems Analysis and Design,657,6/14/2015
481,Kent State University at Kent,"The Curious Writer, Concise Edition",238,3/22/2015
481,Kent State University at Kent,Intro Stats,73,9/16/2015
481,Kent State University at Kent,The Economic Way of Thinking,76,4/15/2015
481,Kent State University at Kent,Essential Statistics,86,4/25/2015
481,Kent State University at Kent,"The Prentice Hall Guide for College Writers, Brief Edition",618,5/24/2015
481,Kent State University at Kent,"The Economics of Women, Men and Work",192,9/20/2015
481,Kent State University at Kent,Auditing and Assurance Services,349,11/27/2015
481,Kent State University at Kent,Macroeconomics,31,7/25/2015
481,Kent State University at Kent,Marketing Plan Handbook,691,1/25/2016
481,Kent State University at Kent,Complete Works of Shakespeare 7E,285,11/4/2015
481,Kent State University at Kent,Ownership Series: Ownership: Study Strategies,527,5/13/2015
481,Kent State University at Kent,Intermediate Algebra: Concepts & Applications,632,7/29/2015
481,Kent State University at Kent,Precalculus,154,9/27/2015
481,Kent State University at Kent,Global Marketing Management,61,10/27/2015
481,Kent State University at Kent,Modern Systems Analysis and Design,447,4/22/2015
481,Kent State University at Kent,Marketing Plan Handbook,116,4/23/2015
481,Kent State University at Kent,Style: Lessons in Clarity and Grace 11E,268,8/15/2015
481,Kent State University at Kent,The Prentice Hall Guide for College Writers,471,2/11/2016
481,Kent State University at Kent,QuickBooks Pro 2013: A Complete Course,618,12/7/2015
481,Kent State University at Kent,Fundamentals of Statistics,586,4/29/2015
481,Kent State University at Kent,Digital Business Networks,265,11/14/2015
481,Kent State University at Kent,Strategies for Successful Writing,36,11/9/2015
481,Kent State University at Kent,Managerial Economics,632,10/24/2015
481,Kent State University at Kent,Microeconomics,396,7/17/2015
481,Kent State University at Kent,International Economics,224,3/28/2015
481,Kent State University at Kent,Modern Systems Analysis and Design,600,6/23/2015
481,Kent State University at Kent,Database Systems,94,6/23/2015
481,Kent State University at Kent,Introduction to Engineering Analysis,207,1/19/2016
481,Kent State University at Kent,Customer Service: Career Success through Customer Loyalty,563,12/31/2015
